Date,Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Precipitation
2018-10-26,1,12.7,56,Autumn,No Holiday,Yes,0
2018-10-26,2,12.8,59,Autumn,No Holiday,Yes,0
2018-10-26,3,12.8,57,Autumn,No Holiday,Yes,0
2018-10-26,4,12.6,60,Autumn,No Holiday,Yes,0
2018-10-26,5,12.4,60,Autumn,No Holiday,Yes,0
2018-10-26,6,12.6,64,Autumn,No Holiday,Yes,0
2018-10-26,7,12.6,63,Autumn,No Holiday,Yes,0
2018-10-26,8,12.1,81,Autumn,No Holiday,Yes,1
2018-10-26,9,12.0,86,Autumn,No Holiday,Yes,1
2018-10-26,10,12.9,84,Autumn,No Holiday,Yes,0
2018-10-26,11,12.4,87,Autumn,No Holiday,Yes,1
2018-10-26,12,12.4,90,Autumn,No Holiday,Yes,1
2018-10-26,13,12.6,87,Autumn,No Holiday,Yes,1
2018-10-26,14,12.7,95,Autumn,No Holiday,Yes,1
2018-10-26,15,14.0,87,Autumn,No Holiday,Yes,1
2018-10-26,16,14.5,81,Autumn,No Holiday,Yes,0
2018-10-26,17,14.3,77,Autumn,No Holiday,Yes,0
2018-10-26,18,13.1,74,Autumn,No Holiday,Yes,0
2018-10-26,19,12.9,66,Autumn,No Holiday,Yes,0
2018-10-26,20,12.2,67,Autumn,No Holiday,Yes,0
2018-10-26,21,10.6,70,Autumn,No Holiday,Yes,0
2018-10-26,22,10.5,72,Autumn,No Holiday,Yes,0
2018-10-26,23,10.2,64,Autumn,No Holiday,Yes,0
2018-10-27,0,9.9,65,Autumn,No Holiday,Yes,0
2018-10-27,1,9.9,62,Autumn,No Holiday,Yes,0
2018-10-27,2,9.5,58,Autumn,No Holiday,Yes,0
2018-10-27,3,9.1,60,Autumn,No Holiday,Yes,0
2018-10-27,4,8.8,61,Autumn,No Holiday,Yes,0
2018-10-27,5,8.0,65,Autumn,No Holiday,Yes,0
2018-10-27,6,7.4,66,Autumn,No Holiday,Yes,0
2018-10-27,7,7.3,65,Autumn,No Holiday,Yes,0
2018-10-27,8,7.7,62,Autumn,No Holiday,Yes,0
2018-10-27,9,8.3,55,Autumn,No Holiday,Yes,0
2018-10-27,10,9.5,46,Autumn,No Holiday,Yes,0
2018-10-27,11,10.4,42,Autumn,No Holiday,Yes,0
2018-10-27,12,10.4,41,Autumn,No Holiday,Yes,0
2018-10-27,13,10.6,38,Autumn,No Holiday,Yes,0
2018-10-27,14,10.8,37,Autumn,No Holiday,Yes,0
2018-10-27,15,11.4,32,Autumn,No Holiday,Yes,0
2018-10-27,16,10.6,35,Autumn,No Holiday,Yes,0
2018-10-27,17,9.5,34,Autumn,No Holiday,Yes,0
2018-10-27,18,8.9,39,Autumn,No Holiday,Yes,0
2018-10-27,19,8.0,42,Autumn,No Holiday,Yes,0
2018-10-27,20,7.6,44,Autumn,No Holiday,Yes,0
2018-10-27,21,7.3,49,Autumn,No Holiday,Yes,0
2018-10-27,22,6.6,51,Autumn,No Holiday,Yes,0
2018-10-27,23,6.3,52,Autumn,No Holiday,Yes,0
2018-10-28,0,6.7,55,Autumn,No Holiday,Yes,0
2018-10-28,1,6.9,55,Autumn,No Holiday,Yes,0
2018-10-28,2,6.6,59,Autumn,No Holiday,Yes,0
2018-10-28,3,6.2,59,Autumn,No Holiday,Yes,0
2018-10-28,4,6.8,65,Autumn,No Holiday,Yes,0
2018-10-28,5,7.2,68,Autumn,No Holiday,Yes,0
2018-10-28,6,6.9,86,Autumn,No Holiday,Yes,1
2018-10-28,7,6.9,88,Autumn,No Holiday,Yes,0
2018-10-28,8,6.8,89,Autumn,No Holiday,Yes,0
2018-10-28,9,7.3,90,Autumn,No Holiday,Yes,1
2018-10-28,10,8.2,89,Autumn,No Holiday,Yes,0
2018-10-28,11,9.4,86,Autumn,No Holiday,Yes,0
2018-10-28,12,11.9,74,Autumn,No Holiday,Yes,0
2018-10-28,13,12.1,75,Autumn,No Holiday,Yes,0
2018-10-28,14,12.4,72,Autumn,No Holiday,Yes,0
2018-10-28,15,12.2,67,Autumn,No Holiday,Yes,0
2018-10-28,16,12.2,65,Autumn,No Holiday,Yes,0
2018-10-28,17,9.4,85,Autumn,No Holiday,Yes,1
2018-10-28,18,8.9,85,Autumn,No Holiday,Yes,0
2018-10-28,19,8.4,85,Autumn,No Holiday,Yes,0
2018-10-28,20,8.2,82,Autumn,No Holiday,Yes,0
2018-10-28,21,7.6,75,Autumn,No Holiday,Yes,0
2018-10-28,22,6.7,76,Autumn,No Holiday,Yes,0
2018-10-28,23,6.0,74,Autumn,No Holiday,Yes,0
2018-10-29,0,5.3,81,Autumn,No Holiday,Yes,0
2018-10-29,1,5.1,83,Autumn,No Holiday,Yes,0
2018-10-29,2,4.7,81,Autumn,No Holiday,Yes,0
2018-10-29,3,5.0,67,Autumn,No Holiday,Yes,0
2018-10-29,4,5.6,66,Autumn,No Holiday,Yes,0
2018-10-29,5,5.1,76,Autumn,No Holiday,Yes,0
2018-10-29,6,4.7,76,Autumn,No Holiday,Yes,0
2018-10-29,7,4.6,76,Autumn,No Holiday,Yes,0
2018-10-29,8,5.1,67,Autumn,No Holiday,Yes,0
2018-10-29,9,7.5,53,Autumn,No Holiday,Yes,0
2018-10-29,10,9.6,43,Autumn,No Holiday,Yes,0
2018-10-29,11,11.0,46,Autumn,No Holiday,Yes,0
2018-10-29,12,10.8,49,Autumn,No Holiday,Yes,0
2018-10-29,13,10.4,49,Autumn,No Holiday,Yes,0
2018-10-29,14,11.3,39,Autumn,No Holiday,Yes,0
2018-10-29,15,11.0,46,Autumn,No Holiday,Yes,0
2018-10-29,16,11.3,41,Autumn,No Holiday,Yes,0
2018-10-29,17,10.0,43,Autumn,No Holiday,Yes,0
2018-10-29,18,9.4,51,Autumn,No Holiday,Yes,0
2018-10-29,19,8.1,53,Autumn,No Holiday,Yes,0
2018-10-29,20,6.8,59,Autumn,No Holiday,Yes,0
2018-10-29,21,5.7,61,Autumn,No Holiday,Yes,0
2018-10-29,22,5.1,58,Autumn,No Holiday,Yes,0
2018-10-29,23,4.3,58,Autumn,No Holiday,Yes,0
2018-10-30,0,3.4,55,Autumn,No Holiday,Yes,0
2018-10-30,1,3.0,55,Autumn,No Holiday,Yes,0
2018-10-30,2,2.1,56,Autumn,No Holiday,Yes,0
2018-10-30,3,1.7,59,Autumn,No Holiday,Yes,0
2018-10-30,4,1.6,63,Autumn,No Holiday,Yes,0
2018-10-30,5,1.1,68,Autumn,No Holiday,Yes,0
2018-10-30,6,0.8,69,Autumn,No Holiday,Yes,0
2018-10-30,7,1.3,65,Autumn,No Holiday,Yes,0
2018-10-30,8,1.4,58,Autumn,No Holiday,Yes,0
2018-10-30,9,3.7,49,Autumn,No Holiday,Yes,0
2018-10-30,10,6.1,38,Autumn,No Holiday,Yes,0
2018-10-30,11,7.5,36,Autumn,No Holiday,Yes,0
2018-10-30,12,8.5,34,Autumn,No Holiday,Yes,0
2018-10-30,13,9.8,33,Autumn,No Holiday,Yes,0
2018-10-30,14,10.7,33,Autumn,No Holiday,Yes,0
2018-10-30,15,10.9,33,Autumn,No Holiday,Yes,0
2018-10-30,16,11.0,34,Autumn,No Holiday,Yes,0
2018-10-30,17,9.9,40,Autumn,No Holiday,Yes,0
2018-10-30,18,8.4,52,Autumn,No Holiday,Yes,0
2018-10-30,19,8.0,52,Autumn,No Holiday,Yes,0
2018-10-30,20,7.6,59,Autumn,No Holiday,Yes,0
2018-10-30,21,7.6,55,Autumn,No Holiday,Yes,0
2018-10-30,22,7.6,50,Autumn,No Holiday,Yes,0
2018-10-30,23,7.7,50,Autumn,No Holiday,Yes,0
2018-10-31,0,7.1,59,Autumn,No Holiday,Yes,0
2018-10-31,1,6.6,66,Autumn,No Holiday,Yes,0
2018-10-31,2,6.4,65,Autumn,No Holiday,Yes,0
2018-10-31,3,5.6,69,Autumn,No Holiday,Yes,0
2018-10-31,4,5.0,71,Autumn,No Holiday,Yes,0
2018-10-31,5,4.1,74,Autumn,No Holiday,Yes,0
2018-10-31,6,3.6,75,Autumn,No Holiday,Yes,0
2018-10-31,7,3.2,74,Autumn,No Holiday,Yes,0
2018-10-31,8,3.7,67,Autumn,No Holiday,Yes,0
2018-10-31,9,5.1,56,Autumn,No Holiday,Yes,0
2018-10-31,10,7.2,49,Autumn,No Holiday,Yes,0
2018-10-31,11,8.7,41,Autumn,No Holiday,Yes,0
2018-10-31,12,10.0,39,Autumn,No Holiday,Yes,0
2018-10-31,13,11.2,34,Autumn,No Holiday,Yes,0
2018-10-31,14,11.9,34,Autumn,No Holiday,Yes,0
2018-10-31,15,12.0,35,Autumn,No Holiday,Yes,0
2018-10-31,16,11.8,34,Autumn,No Holiday,Yes,0
2018-10-31,17,11.3,41,Autumn,No Holiday,Yes,0
2018-10-31,18,9.4,48,Autumn,No Holiday,Yes,0
2018-10-31,19,8.4,53,Autumn,No Holiday,Yes,0
2018-10-31,20,7.6,59,Autumn,No Holiday,Yes,0
2018-10-31,21,7.6,59,Autumn,No Holiday,Yes,0
2018-10-31,22,6.8,58,Autumn,No Holiday,Yes,0
2018-10-31,23,6.4,60,Autumn,No Holiday,Yes,0
2018-11-01,0,5.7,62,Autumn,No Holiday,Yes,0
2018-11-01,1,5.1,65,Autumn,No Holiday,Yes,0
2018-11-01,2,4.4,64,Autumn,No Holiday,Yes,0
2018-11-01,3,4.2,65,Autumn,No Holiday,Yes,0
2018-11-01,4,3.6,70,Autumn,No Holiday,Yes,0
2018-11-01,5,3.3,72,Autumn,No Holiday,Yes,0
2018-11-01,6,2.9,75,Autumn,No Holiday,Yes,0
2018-11-01,7,2.5,75,Autumn,No Holiday,Yes,0
2018-11-01,8,2.8,74,Autumn,No Holiday,Yes,0
2018-11-01,9,4.7,60,Autumn,No Holiday,Yes,0
2018-11-01,10,8.1,51,Autumn,No Holiday,Yes,0
2018-11-01,11,11.1,46,Autumn,No Holiday,Yes,0
2018-11-01,12,12.6,36,Autumn,No Holiday,Yes,0
2018-11-01,13,13.6,32,Autumn,No Holiday,Yes,0
2018-11-01,14,14.9,31,Autumn,No Holiday,Yes,0
2018-11-01,15,14.8,30,Autumn,No Holiday,Yes,0
2018-11-01,16,14.7,32,Autumn,No Holiday,Yes,0
2018-11-01,17,13.7,37,Autumn,No Holiday,Yes,0
2018-11-01,18,11.8,43,Autumn,No Holiday,Yes,0
2018-11-01,19,10.5,49,Autumn,No Holiday,Yes,0
2018-11-01,20,9.9,53,Autumn,No Holiday,Yes,0
2018-11-01,21,9.3,54,Autumn,No Holiday,Yes,0
2018-11-01,22,8.3,61,Autumn,No Holiday,Yes,0
2018-11-01,23,7.8,63,Autumn,No Holiday,Yes,0
2018-11-02,0,7.2,64,Autumn,No Holiday,Yes,0
2018-11-02,1,6.6,69,Autumn,No Holiday,Yes,0
2018-11-02,2,6.1,68,Autumn,No Holiday,Yes,0
2018-11-02,3,5.7,72,Autumn,No Holiday,Yes,0
2018-11-02,4,5.2,74,Autumn,No Holiday,Yes,0
2018-11-02,5,4.8,75,Autumn,No Holiday,Yes,0
2018-11-02,6,4.5,77,Autumn,No Holiday,Yes,0
2018-11-02,7,4.1,75,Autumn,No Holiday,Yes,0
2018-11-02,8,4.7,72,Autumn,No Holiday,Yes,0
2018-11-02,9,7.0,57,Autumn,No Holiday,Yes,0
2018-11-02,10,10.0,49,Autumn,No Holiday,Yes,0
2018-11-02,11,12.8,44,Autumn,No Holiday,Yes,0
2018-11-02,12,14.9,40,Autumn,No Holiday,Yes,0
2018-11-02,13,16.5,37,Autumn,No Holiday,Yes,0
2018-11-02,14,18.0,31,Autumn,No Holiday,Yes,0
2018-11-02,15,18.6,31,Autumn,No Holiday,Yes,0
2018-11-02,16,18.8,32,Autumn,No Holiday,Yes,0
2018-11-02,17,17.0,36,Autumn,No Holiday,Yes,0
2018-11-02,18,14.6,42,Autumn,No Holiday,Yes,0
2018-11-02,19,12.8,40,Autumn,No Holiday,Yes,0
2018-11-02,20,11.7,45,Autumn,No Holiday,Yes,0
2018-11-02,21,10.8,57,Autumn,No Holiday,Yes,0
2018-11-02,22,10.0,56,Autumn,No Holiday,Yes,0
2018-11-02,23,9.7,56,Autumn,No Holiday,Yes,0
2018-11-03,0,8.8,63,Autumn,No Holiday,No,0
2018-11-03,1,8.5,61,Autumn,No Holiday,No,0
2018-11-03,2,7.6,68,Autumn,No Holiday,No,0
2018-11-03,3,7.1,67,Autumn,No Holiday,No,0
2018-11-03,4,6.3,72,Autumn,No Holiday,No,0
2018-11-03,5,6.1,75,Autumn,No Holiday,No,0
2018-11-03,6,5.5,78,Autumn,No Holiday,No,0
2018-11-03,7,5.2,79,Autumn,No Holiday,No,0
2018-11-03,8,5.4,75,Autumn,No Holiday,No,0
2018-11-03,9,7.9,58,Autumn,No Holiday,No,0
2018-11-03,10,11.0,49,Autumn,No Holiday,No,0
2018-11-03,11,14.5,42,Autumn,No Holiday,No,0
2018-11-03,12,16.5,37,Autumn,No Holiday,No,0
2018-11-03,13,17.8,29,Autumn,No Holiday,No,0
2018-11-03,14,18.1,24,Autumn,No Holiday,No,0
2018-11-03,15,18.5,25,Autumn,No Holiday,No,0
2018-11-03,16,18.7,25,Autumn,No Holiday,No,0
2018-11-03,17,16.7,45,Autumn,No Holiday,No,0
2018-11-03,18,14.2,51,Autumn,No Holiday,No,0
2018-11-03,19,13.4,62,Autumn,No Holiday,No,0
2018-11-03,20,12.1,68,Autumn,No Holiday,No,0
2018-11-03,21,11.1,69,Autumn,No Holiday,No,0
2018-11-03,22,10.0,68,Autumn,No Holiday,No,0
2018-11-03,23,9.2,65,Autumn,No Holiday,No,0
2018-11-04,0,9.1,63,Autumn,No Holiday,Yes,0
2018-11-04,1,8.6,60,Autumn,No Holiday,Yes,0
2018-11-04,2,8.2,62,Autumn,No Holiday,Yes,0
2018-11-04,3,7.6,66,Autumn,No Holiday,Yes,0
2018-11-04,4,6.9,70,Autumn,No Holiday,Yes,0
2018-11-04,5,6.6,73,Autumn,No Holiday,Yes,0
2018-11-04,6,6.2,73,Autumn,No Holiday,Yes,0
2018-11-04,7,5.8,79,Autumn,No Holiday,Yes,0
2018-11-04,8,5.7,78,Autumn,No Holiday,Yes,0
2018-11-04,9,7.5,60,Autumn,No Holiday,Yes,0
2018-11-04,10,11.1,51,Autumn,No Holiday,Yes,0
2018-11-04,11,14.8,46,Autumn,No Holiday,Yes,0
2018-11-04,12,16.3,33,Autumn,No Holiday,Yes,0
2018-11-04,13,18.3,26,Autumn,No Holiday,Yes,0
2018-11-04,14,19.3,28,Autumn,No Holiday,Yes,0
2018-11-04,15,19.0,25,Autumn,No Holiday,Yes,0
2018-11-04,16,18.4,25,Autumn,No Holiday,Yes,0
2018-11-04,17,16.9,33,Autumn,No Holiday,Yes,0
2018-11-04,18,14.5,46,Autumn,No Holiday,Yes,0
2018-11-04,19,12.9,56,Autumn,No Holiday,Yes,0
2018-11-04,20,12.7,59,Autumn,No Holiday,Yes,0
2018-11-04,21,11.8,62,Autumn,No Holiday,Yes,0
2018-11-04,22,11.2,67,Autumn,No Holiday,Yes,0
2018-11-04,23,10.6,73,Autumn,No Holiday,Yes,0
2018-11-05,0,10.1,75,Autumn,No Holiday,Yes,0
2018-11-05,1,9.3,78,Autumn,No Holiday,Yes,0
2018-11-05,2,8.8,81,Autumn,No Holiday,Yes,0
2018-11-05,3,8.3,81,Autumn,No Holiday,Yes,0
2018-11-05,4,8.0,81,Autumn,No Holiday,Yes,0
2018-11-05,5,8.0,84,Autumn,No Holiday,Yes,0
2018-11-05,6,7.2,83,Autumn,No Holiday,Yes,0
2018-11-05,7,7.0,86,Autumn,No Holiday,Yes,0
2018-11-05,8,7.2,80,Autumn,No Holiday,Yes,0
2018-11-05,9,8.9,67,Autumn,No Holiday,Yes,0
2018-11-05,10,11.8,59,Autumn,No Holiday,Yes,0
2018-11-05,11,13.8,47,Autumn,No Holiday,Yes,0
2018-11-05,12,16.4,48,Autumn,No Holiday,Yes,0
2018-11-05,13,16.8,46,Autumn,No Holiday,Yes,0
2018-11-05,14,17.5,38,Autumn,No Holiday,Yes,0
2018-11-05,15,18.0,39,Autumn,No Holiday,Yes,0
2018-11-05,16,16.8,46,Autumn,No Holiday,Yes,0
2018-11-05,17,15.7,49,Autumn,No Holiday,Yes,0
2018-11-05,18,14.5,54,Autumn,No Holiday,Yes,0
2018-11-05,19,13.2,66,Autumn,No Holiday,Yes,0
2018-11-05,20,12.7,75,Autumn,No Holiday,Yes,0
2018-11-05,21,12.2,79,Autumn,No Holiday,Yes,0
2018-11-05,22,11.6,81,Autumn,No Holiday,Yes,0
2018-11-05,23,10.9,82,Autumn,No Holiday,Yes,0
2018-11-06,0,10.0,73,Autumn,No Holiday,No,0
2018-11-06,1,9.8,75,Autumn,No Holiday,No,0
2018-11-06,2,9.7,78,Autumn,No Holiday,No,0
2018-11-06,3,9.4,81,Autumn,No Holiday,No,0
2018-11-06,4,9.1,81,Autumn,No Holiday,No,0
2018-11-06,5,8.8,84,Autumn,No Holiday,No,0
2018-11-06,6,8.5,83,Autumn,No Holiday,No,0
2018-11-06,7,8.3,84,Autumn,No Holiday,No,0
2018-11-06,8,8.7,77,Autumn,No Holiday,No,0
2018-11-06,9,10.1,68,Autumn,No Holiday,No,0
2018-11-06,10,11.7,62,Autumn,No Holiday,No,0
2018-11-06,11,13.0,55,Autumn,No Holiday,No,0
2018-11-06,12,14.5,57,Autumn,No Holiday,No,0
2018-11-06,13,16.1,56,Autumn,No Holiday,No,0
2018-11-06,14,17.4,50,Autumn,No Holiday,No,0
2018-11-06,15,16.3,54,Autumn,No Holiday,No,0
2018-11-06,16,16.6,55,Autumn,No Holiday,No,0
2018-11-06,17,15.3,63,Autumn,No Holiday,No,0
2018-11-06,18,14.0,71,Autumn,No Holiday,No,0
2018-11-06,19,13.3,72,Autumn,No Holiday,No,0
2018-11-06,20,13.2,73,Autumn,No Holiday,No,0
2018-11-06,21,13.0,76,Autumn,No Holiday,No,0
2018-11-06,22,12.3,73,Autumn,No Holiday,No,0
2018-11-06,23,12.2,74,Autumn,No Holiday,No,0
2018-11-07,0,11.9,74,Autumn,No Holiday,Yes,0
2018-11-07,1,11.9,76,Autumn,No Holiday,Yes,0
2018-11-07,2,12.0,81,Autumn,No Holiday,Yes,0
2018-11-07,3,10.8,88,Autumn,No Holiday,Yes,1
2018-11-07,4,10.6,95,Autumn,No Holiday,Yes,0
2018-11-07,5,11.1,95,Autumn,No Holiday,Yes,0
2018-11-07,6,11.0,91,Autumn,No Holiday,Yes,1
2018-11-07,7,10.8,91,Autumn,No Holiday,Yes,0
2018-11-07,8,11.3,89,Autumn,No Holiday,Yes,0
2018-11-07,9,11.2,86,Autumn,No Holiday,Yes,1
2018-11-07,10,11.9,84,Autumn,No Holiday,Yes,0
2018-11-07,11,12.4,82,Autumn,No Holiday,Yes,0
2018-11-07,12,13.2,77,Autumn,No Holiday,Yes,0
2018-11-07,13,14.5,74,Autumn,No Holiday,Yes,0
2018-11-07,14,15.5,68,Autumn,No Holiday,Yes,0
2018-11-07,15,15.4,72,Autumn,No Holiday,Yes,0
2018-11-07,16,15.2,72,Autumn,No Holiday,Yes,0
2018-11-07,17,14.9,73,Autumn,No Holiday,Yes,0
2018-11-07,18,14.4,77,Autumn,No Holiday,Yes,0
2018-11-07,19,13.8,81,Autumn,No Holiday,Yes,0
2018-11-07,20,13.3,77,Autumn,No Holiday,Yes,0
2018-11-07,21,13.5,75,Autumn,No Holiday,Yes,0
2018-11-07,22,13.2,74,Autumn,No Holiday,Yes,0
2018-11-07,23,12.9,72,Autumn,No Holiday,Yes,0
2018-11-08,0,12.9,70,Autumn,No Holiday,Yes,0
2018-11-08,1,11.9,77,Autumn,No Holiday,Yes,0
2018-11-08,2,11.8,84,Autumn,No Holiday,Yes,0
2018-11-08,3,11.8,86,Autumn,No Holiday,Yes,1
2018-11-08,4,10.8,87,Autumn,No Holiday,Yes,0
2018-11-08,5,10.8,89,Autumn,No Holiday,Yes,0
2018-11-08,6,10.6,90,Autumn,No Holiday,Yes,1
2018-11-08,7,10.9,88,Autumn,No Holiday,Yes,0
2018-11-08,8,10.6,89,Autumn,No Holiday,Yes,0
2018-11-08,9,10.6,94,Autumn,No Holiday,Yes,1
2018-11-08,10,10.8,94,Autumn,No Holiday,Yes,0
2018-11-08,11,10.9,95,Autumn,No Holiday,Yes,0
2018-11-08,12,11.4,95,Autumn,No Holiday,Yes,1
2018-11-08,13,11.5,95,Autumn,No Holiday,Yes,0
2018-11-08,14,11.3,96,Autumn,No Holiday,Yes,0
2018-11-08,15,11.4,96,Autumn,No Holiday,Yes,1
2018-11-08,16,11.7,96,Autumn,No Holiday,Yes,0
2018-11-08,17,11.9,97,Autumn,No Holiday,Yes,0
2018-11-08,18,12.9,97,Autumn,No Holiday,Yes,1
2018-11-08,19,12.8,97,Autumn,No Holiday,Yes,0
2018-11-08,20,13.9,97,Autumn,No Holiday,Yes,0
2018-11-08,21,14.0,96,Autumn,No Holiday,Yes,1
2018-11-08,22,12.4,96,Autumn,No Holiday,Yes,0
2018-11-08,23,11.5,96,Autumn,No Holiday,Yes,0
2018-11-09,0,12.0,96,Autumn,No Holiday,No,1
2018-11-09,1,11.4,89,Autumn,No Holiday,No,0
2018-11-09,2,11.3,88,Autumn,No Holiday,No,0
2018-11-09,3,10.8,82,Autumn,No Holiday,No,1
2018-11-09,4,10.6,75,Autumn,No Holiday,No,0
2018-11-09,5,10.9,68,Autumn,No Holiday,No,0
2018-11-09,6,11.0,70,Autumn,No Holiday,No,0
2018-11-09,7,10.4,81,Autumn,No Holiday,No,0
2018-11-09,8,10.1,85,Autumn,No Holiday,No,0
2018-11-09,9,10.8,78,Autumn,No Holiday,No,1
2018-11-09,10,11.3,68,Autumn,No Holiday,No,0
2018-11-09,11,13.3,59,Autumn,No Holiday,No,0
2018-11-09,12,13.9,50,Autumn,No Holiday,No,0
2018-11-09,13,14.0,46,Autumn,No Holiday,No,0
2018-11-09,14,15.0,49,Autumn,No Holiday,No,0
2018-11-09,15,15.1,52,Autumn,No Holiday,No,0
2018-11-09,16,14.3,59,Autumn,No Holiday,No,0
2018-11-09,17,12.9,66,Autumn,No Holiday,No,0
2018-11-09,18,12.3,69,Autumn,No Holiday,No,0
2018-11-09,19,11.9,71,Autumn,No Holiday,No,0
2018-11-09,20,11.9,72,Autumn,No Holiday,No,0
2018-11-09,21,11.4,74,Autumn,No Holiday,No,0
2018-11-09,22,11.2,75,Autumn,No Holiday,No,0
2018-11-09,23,10.9,76,Autumn,No Holiday,No,0
2018-11-10,0,11.3,77,Autumn,No Holiday,Yes,0
2018-11-10,1,11.2,78,Autumn,No Holiday,Yes,0
2018-11-10,2,10.7,80,Autumn,No Holiday,Yes,0
2018-11-10,3,10.3,81,Autumn,No Holiday,Yes,0
2018-11-10,4,9.5,87,Autumn,No Holiday,Yes,0
2018-11-10,5,9.4,87,Autumn,No Holiday,Yes,0
2018-11-10,6,9.5,85,Autumn,No Holiday,Yes,0
2018-11-10,7,9.5,86,Autumn,No Holiday,Yes,0
2018-11-10,8,9.3,85,Autumn,No Holiday,Yes,0
2018-11-10,9,10.1,77,Autumn,No Holiday,Yes,0
2018-11-10,10,12.2,73,Autumn,No Holiday,Yes,0
2018-11-10,11,13.8,63,Autumn,No Holiday,Yes,0
2018-11-10,12,15.1,54,Autumn,No Holiday,Yes,0
2018-11-10,13,15.9,48,Autumn,No Holiday,Yes,0
2018-11-10,14,17.1,39,Autumn,No Holiday,Yes,0
2018-11-10,15,16.6,36,Autumn,No Holiday,Yes,0
2018-11-10,16,16.0,37,Autumn,No Holiday,Yes,0
2018-11-10,17,14.8,47,Autumn,No Holiday,Yes,0
2018-11-10,18,13.2,57,Autumn,No Holiday,Yes,0
2018-11-10,19,12.1,67,Autumn,No Holiday,Yes,0
2018-11-10,20,11.3,74,Autumn,No Holiday,Yes,0
2018-11-10,21,10.8,78,Autumn,No Holiday,Yes,0
2018-11-10,22,10.6,81,Autumn,No Holiday,Yes,0
2018-11-10,23,10.3,84,Autumn,No Holiday,Yes,0
2018-11-11,0,9.4,85,Autumn,No Holiday,Yes,0
2018-11-11,1,8.8,89,Autumn,No Holiday,Yes,0
2018-11-11,2,7.9,85,Autumn,No Holiday,Yes,0
2018-11-11,3,7.1,85,Autumn,No Holiday,Yes,0
2018-11-11,4,6.9,82,Autumn,No Holiday,Yes,0
2018-11-11,5,6.8,83,Autumn,No Holiday,Yes,0
2018-11-11,6,6.6,84,Autumn,No Holiday,Yes,0
2018-11-11,7,6.4,84,Autumn,No Holiday,Yes,0
2018-11-11,8,6.3,81,Autumn,No Holiday,Yes,0
2018-11-11,9,7.8,72,Autumn,No Holiday,Yes,0
2018-11-11,10,10.2,68,Autumn,No Holiday,Yes,0
2018-11-11,11,10.7,68,Autumn,No Holiday,Yes,0
2018-11-11,12,10.6,72,Autumn,No Holiday,Yes,0
2018-11-11,13,9.8,70,Autumn,No Holiday,Yes,0
2018-11-11,14,10.1,58,Autumn,No Holiday,Yes,0
2018-11-11,15,10.2,58,Autumn,No Holiday,Yes,0
2018-11-11,16,9.9,59,Autumn,No Holiday,Yes,0
2018-11-11,17,8.9,57,Autumn,No Holiday,Yes,0
2018-11-11,18,8.9,55,Autumn,No Holiday,Yes,0
2018-11-11,19,8.7,52,Autumn,No Holiday,Yes,0
2018-11-11,20,8.2,53,Autumn,No Holiday,Yes,0
2018-11-11,21,8.0,51,Autumn,No Holiday,Yes,0
2018-11-11,22,7.0,60,Autumn,No Holiday,Yes,0
2018-11-11,23,6.3,62,Autumn,No Holiday,Yes,0
2018-11-12,0,5.4,64,Autumn,No Holiday,Yes,0
2018-11-12,1,5.0,67,Autumn,No Holiday,Yes,0
2018-11-12,2,4.8,66,Autumn,No Holiday,Yes,0
2018-11-12,3,4.6,65,Autumn,No Holiday,Yes,0
2018-11-12,4,4.0,68,Autumn,No Holiday,Yes,0
2018-11-12,5,4.0,71,Autumn,No Holiday,Yes,0
2018-11-12,6,3.8,69,Autumn,No Holiday,Yes,0
2018-11-12,7,3.4,72,Autumn,No Holiday,Yes,0
2018-11-12,8,3.3,69,Autumn,No Holiday,Yes,0
2018-11-12,9,5.2,55,Autumn,No Holiday,Yes,0
2018-11-12,10,8.3,50,Autumn,No Holiday,Yes,0
2018-11-12,11,10.3,40,Autumn,No Holiday,Yes,0
2018-11-12,12,12.3,37,Autumn,No Holiday,Yes,0
2018-11-12,13,13.3,36,Autumn,No Holiday,Yes,0
2018-11-12,14,14.2,33,Autumn,No Holiday,Yes,0
2018-11-12,15,13.8,34,Autumn,No Holiday,Yes,0
2018-11-12,16,12.9,38,Autumn,No Holiday,Yes,0
2018-11-12,17,11.8,43,Autumn,No Holiday,Yes,0
2018-11-12,18,10.6,45,Autumn,No Holiday,Yes,0
2018-11-12,19,9.8,46,Autumn,No Holiday,Yes,0
2018-11-12,20,9.0,48,Autumn,No Holiday,Yes,0
2018-11-12,21,8.5,50,Autumn,No Holiday,Yes,0
2018-11-12,22,7.6,55,Autumn,No Holiday,Yes,0
2018-11-12,23,6.9,60,Autumn,No Holiday,Yes,0
2018-11-13,0,6.2,63,Autumn,No Holiday,Yes,0
2018-11-13,1,5.6,68,Autumn,No Holiday,Yes,0
2018-11-13,2,5.6,64,Autumn,No Holiday,Yes,0
2018-11-13,3,5.3,62,Autumn,No Holiday,Yes,0
2018-11-13,4,4.9,63,Autumn,No Holiday,Yes,0
2018-11-13,5,4.7,72,Autumn,No Holiday,Yes,0
2018-11-13,6,4.2,72,Autumn,No Holiday,Yes,0
2018-11-13,7,4.4,72,Autumn,No Holiday,Yes,0
2018-11-13,8,4.7,68,Autumn,No Holiday,Yes,0
